Found Java version 1.7.0_91
Available memory: 3952 MB
Setting jvm heap size: -Xmx512m
152 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2016-01-11 started.
2640786 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | SourceCodeDisclosureSVN strength HIGH threshold MEDIUM
2670145 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
2670145 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
2670147 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose synched
2670151 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose script done
2670151 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
2670402 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit end
2670452 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
2670453 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end - txts: 2771357
2752440 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrulesBeta.SourceCodeDisclosureSVN  - Error executing SQL on temporary SVN SQLite database 'jdbc:sqlite:/tmp/sqlite_svn_wc_db7951311426874692785.tmp': java.sql.SQLException: [SQLITE_NOTADB]  File opened that is not a database file (file is encrypted or is not a database)
2752440 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.ascanrulesBeta.SourceCodeDisclosureSVN  - Error executing SQL on temporary SVN SQLite database 'jdbc:sqlite:/tmp/sqlite_svn_wc_db5741337862105803951.tmp': java.sql.SQLException: [SQLITE_NOTADB]  File opened that is not a database file (file is encrypted or is not a database)
2752526 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.ascanrulesBeta.SourceCodeDisclosureSVN  - Error executing SQL on temporary SVN SQLite database 'jdbc:sqlite:/tmp/sqlite_svn_wc_db2373798054935265705.tmp': java.sql.SQLException: [SQLITE_NOTADB]  File opened that is not a database file (file is encrypted or is not a database)
2820719 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - completed host/plugin http://172.17.0.2:8080 | SourceCodeDisclosureSVN in 179.934s
2820720 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | SourceCodeDisclosureWEBINF strength HIGH threshold MEDIUM
2820720 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | ShellShockScanner strength HIGH threshold MEDIUM
2820729 [ZAP-ActiveScanner-0] INFO org.parosproxy.paros.core.scanner.HostProcess  - completed host/plugin http://172.17.0.2:8080 | SourceCodeDisclosureWEBINF in 0.008s
2969758 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - completed host/plugin http://172.17.0.2:8080 | ShellShockScanner in 149.038s
2969758 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | Csrftokenscan strength HIGH threshold MEDIUM
2999888 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
	at org.parosproxy.paros.model.SiteNode.hasAlert(SiteNode.java:321)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:330)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.HistoryReference.addAlert(HistoryReference.java:410)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTreeEventHandler(ExtensionAlert.java:249)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTree(ExtensionAlert.java:200)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.alertFound(ExtensionAlert.java:149)
	at org.zaproxy.zap.extension.ascan.ActiveScanController$1.alertFound(ActiveScanController.java:111)
	at org.parosproxy.paros.core.scanner.Scanner.notifyAlertFound(Scanner.java:357)
	at org.parosproxy.paros.core.scanner.HostProcess.alertFound(HostProcess.java:507)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:351)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:314)
	at org.zaproxy.zap.extension.ascanrulesBeta.Csrftokenscan.scan(Csrftokenscan.java:198)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
2999888 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
	at org.parosproxy.paros.model.SiteNode.hasAlert(SiteNode.java:321)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:330)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.HistoryReference.addAlert(HistoryReference.java:410)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTreeEventHandler(ExtensionAlert.java:249)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTree(ExtensionAlert.java:200)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.alertFound(ExtensionAlert.java:149)
	at org.zaproxy.zap.extension.ascan.ActiveScanController$1.alertFound(ActiveScanController.java:111)
	at org.parosproxy.paros.core.scanner.Scanner.notifyAlertFound(Scanner.java:357)
	at org.parosproxy.paros.core.scanner.HostProcess.alertFound(HostProcess.java:507)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:351)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:314)
	at org.zaproxy.zap.extension.ascanrulesBeta.Csrftokenscan.scan(Csrftokenscan.java:198)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
3000095 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
	at org.parosproxy.paros.model.SiteNode.hasAlert(SiteNode.java:321)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:330)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.SiteNode.addAlert(SiteNode.java:335)
	at org.parosproxy.paros.model.HistoryReference.addAlert(HistoryReference.java:410)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTreeEventHandler(ExtensionAlert.java:249)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.addAlertToTree(ExtensionAlert.java:200)
	at org.zaproxy.zap.extension.alert.ExtensionAlert.alertFound(ExtensionAlert.java:149)
	at org.zaproxy.zap.extension.ascan.ActiveScanController$1.alertFound(ActiveScanController.java:111)
	at org.parosproxy.paros.core.scanner.Scanner.notifyAlertFound(Scanner.java:357)
	at org.parosproxy.paros.core.scanner.HostProcess.alertFound(HostProcess.java:507)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:351)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.bingo(AbstractPlugin.java:314)
	at org.zaproxy.zap.extension.ascanrulesBeta.Csrftokenscan.scan(Csrftokenscan.java:198)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
3000096 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000290 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000290 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000490 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000490 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000691 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000691 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000892 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3000892 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001095 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001095 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001293 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001293 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001493 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001494 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001695 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001695 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001896 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3001896 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002096 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002096 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002297 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002297 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002498 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002498 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002698 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002699 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002899 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3002899 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003100 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003100 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003301 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003301 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003501 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003502 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003703 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003703 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003903 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3003903 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004131 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004131 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004305 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004305 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004506 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004506 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004707 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004707 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004907 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3004907 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005108 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005108 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005309 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005309 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005510 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005510 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005921 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3005921 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006121 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006121 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006328 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006328 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006523 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006523 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006724 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006724 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006925 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3006925 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007125 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007125 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007326 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007326 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007527 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007527 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007727 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007727 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007928 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3007928 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3008129 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3008129 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3008333 [ZAP-ActiveScanner-0] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3008333 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
java.lang.NullPointerException
3008533 [ZAP-ActiveScanner-1] ERROR org.zaproxy.zap.extension.alert.ExtensionAlert  - 
